id,accident_risk
642290,0.48564637
642291,0.33341104
642292,0.64361244
642293,0.4738553
642294,0.5474479
642295,0.4237709
642296,0.053056914
642297,0.72465366
642298,0.502339
642299,0.63455963
642300,0.65316415
642301,0.29271245
642302,0.36972737
642303,0.25147563
642304,0.3435597
642305,0.47289848
642306,0.12948339
642307,0.15920085
642308,0.23255898
642309,0.046726473
642310,0.33296397
642311,0.3197643
642312,0.5004523
642313,0.22623266
642314,0.5693725
642315,0.18236405
642316,0.4630089
642317,0.18996768
642318,0.19632521
642319,0.5780456
642320,0.35753924
642321,0.2662107
642322,0.32490492
642323,0.3519353
642324,0.34958315
642325,0.4662285
642326,0.412428
642327,0.19840351
642328,0.4226936
642329,0.38949957
642330,0.44293863
642331,0.2763686
642332,0.22423698
642333,0.8160557
642334,0.291963
642335,0.29622743
642336,0.044134412
642337,0.5868733
642338,0.48816153
642339,0.3105331
642340,0.2526723
642341,0.28547946
642342,0.15226157
642343,0.2984164
642344,0.22354001
642345,0.16175042
642346,0.24774657
642347,0.37750328
642348,0.106065795
642349,0.17160158
642350,0.7051782
642351,0.74675775
642352,0.6140156
642353,0.41303954
642354,0.2947189
642355,0.16186951
642356,0.23410168
642357,0.0701998
642358,0.12588045
642359,0.320852
642360,0.4680167
642361,0.21003787
642362,0.3605224
642363,0.23778786
642364,0.4763496
642365,0.4029507
642366,0.29813805
642367,0.31480905
642368,0.41542757
642369,0.3589385
642370,0.45227772
642371,0.2816223
642372,0.40854472
642373,0.62343967
642374,0.7003592
642375,0.46430537
642376,0.34003404
642377,0.36018243
642378,0.50902045
642379,0.4974186
642380,0.35880905
642381,0.2503135
642382,0.28109384
642383,0.47430634
642384,0.24301313
642385,0.5163962
642386,0.2591406
642387,0.4697708
642388,0.15428863
642389,0.49804625
642390,0.29192513
642391,0.45355806
642392,0.17299731
642393,0.3503335
642394,0.3512032
642395,0.51257926
642396,0.65722394
642397,0.35434538
642398,0.308672
642399,0.07179611
642400,0.37400723
642401,0.23287226
642402,0.29030433
642403,0.5046387
642404,0.45881248
642405,0.46770808
642406,0.2774916
642407,0.41038102
642408,0.20274775
642409,0.078261
642410,0.045665655
642411,0.3973875
642412,0.8161886
642413,0.736561
642414,0.21107812
642415,0.22462742
642416,0.23261142
642417,0.20131811
642418,0.35741147
642419,0.33469126
642420,0.29779258
642421,0.4963639
642422,0.33916736
642423,0.28707588
642424,0.30155805
642425,0.26850238
642426,0.7815514
642427,0.7256044
642428,0.16921055
642429,0.3714064
642430,0.31214595
642431,0.6018963
642432,0.32364538
642433,0.32070944
642434,0.18462992
642435,0.20762737
642436,0.10678196
642437,0.34475553
642438,0.13874947
642439,0.52567273
642440,0.5009455
642441,0.5409501
642442,0.37087885
642443,0.40094355
642444,0.2711056
642445,0.49621886
642446,0.09296943
642447,0.3503051
642448,0.34271052
642449,0.4525948
642450,0.5540991
642451,0.39131886
642452,0.37839282
642453,0.55737364
642454,0.1995571
642455,0.24565618
642456,0.4908381
642457,0.6148045
642458,0.42289928
642459,0.3142481
642460,0.18152826
642461,0.18485275
642462,0.7290637
642463,0.3622824
642464,0.44346273
642465,0.10866727
642466,0.16879636
642467,0.3060335
642468,0.4726156
642469,0.2661212
642470,0.2856459
642471,0.42275432
642472,0.35436544
642473,0.4869196
642474,0.27878997
642475,0.50793016
642476,0.41128537
642477,0.2283941
642478,0.54940397
642479,0.49817592
642480,0.16040154
642481,0.3125126
642482,0.64635324
642483,0.4263706
642484,0.43758693
642485,0.23339698
642486,0.64113903
642487,0.26857722
642488,0.52833396
642489,0.5157857
642490,0.33461195
642491,0.7655249
642492,0.49279383
642493,0.26189733
642494,0.28712782
642495,0.6488993
642496,0.06606965
642497,0.738512
642498,0.6218708
642499,0.52210975
642500,0.36038002
642501,0.15252335
642502,0.3052257
642503,0.61077195
642504,0.33334467
642505,0.41963866
642506,0.2752894
642507,0.18842186
642508,0.61534303
642509,0.42223933
642510,0.6493253
642511,0.4874345
642512,0.40629217
642513,0.2643616
642514,0.13235614
642515,0.14451052
642516,0.2054832
642517,0.78073674
642518,0.12306131
642519,0.5027244
642520,0.2619288
642521,0.22133327
642522,0.309475
642523,0.18423374
642524,0.32838765
642525,0.31347665
642526,0.31897184
642527,0.2922839
642528,0.5939501
642529,0.554751
642530,0.18696617
642531,0.30297264
642532,0.18686861
642533,0.17826158
642534,0.13501835
642535,0.28692964
642536,0.13302128
642537,0.5799194
642538,0.43414086
642539,0.15146236
642540,0.32709303
642541,0.4155339
642542,0.341442
642543,0.27992195
642544,0.45499504
642545,0.6293726
642546,0.18950059
642547,0.12920643
642548,0.41392225
642549,0.31051174
642550,0.28384343
642551,0.34268603
642552,0.23545007
642553,0.2357308
642554,0.42370868
642555,0.3655686
642556,0.28238776
642557,0.5623668
642558,0.28512937
642559,0.3162314
642560,0.27300173
642561,0.16509409
642562,0.41878113
642563,0.34232688
642564,0.32664806
642565,0.7286222
642566,0.26100707
642567,0.18600391
642568,0.36609438
642569,0.5648027
642570,0.37735847
642571,0.49894205
642572,0.5801106
642573,0.2913577
642574,0.32339585
642575,0.55824494
642576,0.32413855
642577,0.26524514
642578,0.5458298
642579,0.30906326
642580,0.12594652
642581,0.31565568
642582,0.4877494
642583,0.4230597
642584,0.36715007
642585,0.6141679
642586,0.364124
642587,0.18071853
642588,0.569141
642589,0.4977086
642590,0.32617903
642591,0.5822626
642592,0.16171148
642593,0.36702347
642594,0.30651683
642595,0.45404944
642596,0.42304346
642597,0.25842556
642598,0.3662489
642599,0.3102896
642600,0.4195448
642601,0.30496484
642602,0.5718185
642603,0.118571736
642604,0.3267058
642605,0.4192764
642606,0.55974716
642607,0.39067075
642608,0.44120726
642609,0.39872652
642610,0.047621734
642611,0.30149755
642612,0.5914998
642613,0.22407144
642614,0.618769
642615,0.27466795
642616,0.41768458
642617,0.48736295
642618,0.689663
642619,0.30984467
642620,0.3075184
642621,0.3007844
642622,0.22851019
642623,0.579277
642624,0.32613054
642625,0.4632368
642626,0.22745071
642627,0.4138935
642628,0.24266592
642629,0.41312507
642630,0.29780802
642631,0.5472545
642632,0.29340222
642633,0.043783795
642634,0.4705078
642635,0.0538604
642636,0.24178484
642637,0.4068368
642638,0.37374768
642639,0.4860127
642640,0.4954429
642641,0.46696958
642642,0.2904841
642643,0.23378146
642644,0.34244817
642645,0.18719189
642646,0.18603654
642647,0.3072049
642648,0.3859491
642649,0.31980553
642650,0.31244636
642651,0.32391202
642652,0.36577702
642653,0.5661134
642654,0.44918677
642655,0.30260515
642656,0.2740775
642657,0.2912563
642658,0.28767604
642659,0.4703259
642660,0.14612594
642661,0.33506417
642662,0.38418072
642663,0.36630607
642664,0.44003418
642665,0.14276244
642666,0.39289027
642667,0.35971868
642668,0.27752647
642669,0.30988455
642670,0.22998063
642671,0.5582291
642672,0.31391314
642673,0.1572868
642674,0.21988039
642675,0.29710826
642676,0.6758376
642677,0.22334228
642678,0.26201314
642679,0.26394066
642680,0.37489015
642681,0.63146424
642682,0.11241373
642683,0.23860586
642684,0.31722897
642685,0.48622218
642686,0.47605067
642687,0.22994044
642688,0.2968958
642689,0.70541674
642690,0.33932015
642691,0.6656928
642692,0.2632285
642693,0.3258818
642694,0.39705595
642695,0.47097832
642696,0.41756153
642697,0.47852474
642698,0.33612844
642699,0.40754464
642700,0.394567
642701,0.22791964
642702,0.5941326
642703,0.30195853
642704,0.5633047
642705,0.19216532
642706,0.15845884
642707,0.31412974
642708,0.36242184
642709,0.5335509
642710,0.33132
642711,0.10820605
642712,0.37388745
642713,0.03264924
642714,0.545719
642715,0.21732186
642716,0.24115454
642717,0.37511325
642718,0.18249324
642719,0.15342413
642720,0.46676904
642721,0.26587296
642722,0.29039916
642723,0.2807552
642724,0.35392156
642725,0.5490419
642726,0.59631306
642727,0.27991644
642728,0.2966431
642729,0.37026158
642730,0.36394492
642731,0.27456644
642732,0.46049607
642733,0.30802375
642734,0.4372907
642735,0.19582112
642736,0.28039756
642737,0.28752804
642738,0.55283153
642739,0.36929706
642740,0.3008348
642741,0.41630167
642742,0.47412342
642743,0.24160531
642744,0.29237255
642745,0.30368918
642746,0.2626079
642747,0.180039
642748,0.18625154
642749,0.29387414
642750,0.24772161
642751,0.43335927
642752,0.4403988
642753,0.5405533
642754,0.7551879
642755,0.2959922
642756,0.25940225
642757,0.3554617
642758,0.29930517
642759,0.35568327
642760,0.5708395
642761,0.29683757
642762,0.12712689
642763,0.3894949
642764,0.2971863
642765,0.26618376
642766,0.27980936
642767,0.43636996
642768,0.54521745
642769,0.36923286
642770,0.5737019
642771,0.30856323
642772,0.30333576
642773,0.41880965
642774,0.36397332
642775,0.34392035
642776,0.7272252
642777,0.56508857
642778,0.51872766
642779,0.16927445
642780,0.3808132
642781,0.555772
642782,0.3480515
642783,0.5380713
642784,0.5352264
642785,0.37326714
642786,0.49818802
642787,0.24618672
642788,0.124843925
642789,0.17652205
642790,0.33105528
642791,0.3041146
642792,0.31320274
642793,0.22292592
642794,0.74619305
642795,0.32958177
642796,0.20725772
642797,0.19134061
642798,0.2896798
642799,0.13960923
642800,0.2910835
642801,0.33964053
642802,0.38504356
642803,0.31686231
642804,0.43148673
642805,0.3791198
642806,0.0931885
642807,0.5267093
642808,0.36633065
642809,0.3944462
642810,0.6061423
642811,0.13339919
642812,0.33155552
642813,0.52674735
642814,0.34837544
642815,0.55270797
642816,0.32447731
642817,0.54803485
642818,0.3538898
642819,0.35850316
642820,0.2715594
642821,0.23140979
642822,0.2934756
642823,0.32654625
642824,0.35195538
642825,0.18303673
642826,0.2035634
642827,0.29262066
642828,0.29610184
642829,0.3132962
642830,0.547169
642831,0.44933316
642832,0.20697513
642833,0.16595478
642834,0.13974066
642835,0.41162163
642836,0.53941447
642837,0.55300266
642838,0.47842756
642839,0.2864522
642840,0.3841985
642841,0.33097625
642842,0.47784883
642843,0.7366622
642844,0.4131132
642845,0.2219803
642846,0.5009073
642847,0.14884569
642848,0.4132473
642849,0.3676251
642850,0.13209051
642851,0.5949199
642852,0.6255443
642853,0.61980766
642854,0.62239444
642855,0.3363555
642856,0.74994606
642857,0.3888756
642858,0.5440456
642859,0.21179691
642860,0.37379727
642861,0.37698853
642862,0.5019637
642863,0.47794348
642864,0.13204269
642865,0.14236575
642866,0.13200867
642867,0.410256
642868,0.3516388
642869,0.27668175
642870,0.66557986
642871,0.33271486
642872,0.3431383
642873,0.44203705
642874,0.3356634
642875,0.30213174
642876,0.35359892
642877,0.58429617
642878,0.29187095
642879,0.29248208
642880,0.47247192
642881,0.5547998
642882,0.4079206
642883,0.24216594
642884,0.48241782
642885,0.31019342
642886,0.54737824
642887,0.21879527
642888,0.40616265
642889,0.47223058
642890,0.5845754
642891,0.3123247
642892,0.36929777
642893,0.26960346
642894,0.12113032
642895,0.114042304
642896,0.49029928
642897,0.19033344
642898,0.46816924
642899,0.8508242
642900,0.18682857
642901,0.53317696
642902,0.6968062
642903,0.45643508
642904,0.2868313
642905,0.31690145
642906,0.23499782
642907,0.18653163
642908,0.2936383
642909,0.41409194
642910,0.41933373
642911,0.3453904
642912,0.299032
642913,0.3754279
642914,0.6557723
642915,0.7288227
642916,0.47765556
642917,0.62453455
642918,0.53315157
642919,0.5852786
642920,0.29237488
642921,0.5241381
642922,0.5634475
642923,0.35415497
642924,0.40473568
642925,0.24225509
642926,0.45099002
642927,0.22604151
642928,0.42924875
642929,0.30757517
642930,0.53114545
642931,0.27122837
642932,0.267264
642933,0.42664874
642934,0.23050316
642935,0.18177104
642936,0.5375223
642937,0.3880018
642938,0.5363384
642939,0.7117228
642940,0.24213383
642941,0.4934914
642942,0.538476
642943,0.64091396
642944,0.28296667
642945,0.053696085
642946,0.29876968
642947,0.10822735
642948,0.05915582
642949,0.24937114
642950,0.3168713
642951,0.4793731
642952,0.49775264
642953,0.3389758
642954,0.2374601
642955,0.30299926
642956,0.24900603
642957,0.4456156
642958,0.5029866
642959,0.5361265
642960,0.36822793
642961,0.26044062
642962,0.12576535
642963,0.3052914
642964,0.69752455
642965,0.58013374
642966,0.1245732
642967,0.70479137
642968,0.46000051
642969,0.58135146
642970,0.7324989
642971,0.42264035
642972,0.42448324
642973,0.30026618
642974,0.054735273
642975,0.18440448
642976,0.2917977
642977,0.37601447
642978,0.18477066
642979,0.55148804
642980,0.1281957
642981,0.66482264
642982,0.062241018
642983,0.5880923
642984,0.1085452
642985,0.27837926
642986,0.47802523
642987,0.30598167
642988,0.22731613
642989,0.40469047
642990,0.30977723
642991,0.7415798
642992,0.41839167
642993,0.26204318
642994,0.13276437
642995,0.36896417
642996,0.35835472
642997,0.6514474
642998,0.18002436
642999,0.7744182
643000,0.42236644
643001,0.040316235
643002,0.62516904
643003,0.21128277
643004,0.47454375
643005,0.35297593
643006,0.38349205
643007,0.33885905
643008,0.17992537
643009,0.36533242
643010,0.30247968
643011,0.35975608
643012,0.35630733
643013,0.35856616
643014,0.2028024
643015,0.34121448
643016,0.24655488
643017,0.35084268
643018,0.6456608
643019,0.56007606
643020,0.12749623
643021,0.24839413
643022,0.5492596
643023,0.13230734
643024,0.2963864
643025,0.5170247
643026,0.4590309
643027,0.1637914
643028,0.18300404
643029,0.060557473
643030,0.26775852
643031,0.4693726
643032,0.2742728
643033,0.3732885
643034,0.12578358
643035,0.24135229
643036,0.5028022
643037,0.3564969
643038,0.77064556
643039,0.23756662
643040,0.53126514
643041,0.46533373
643042,0.62159926
643043,0.2405808
643044,0.58719903
643045,0.10557832
643046,0.4147233
643047,0.41471684
643048,0.2754886
643049,0.15804803
643050,0.6529585
643051,0.16195278
643052,0.5409392
643053,0.3874496
643054,0.72891283
643055,0.3341757
643056,0.43903193
643057,0.80339074
643058,0.3363484
643059,0.23078676
643060,0.18278973
643061,0.22744788
643062,0.2663827
643063,0.54723585
643064,0.42701814
643065,0.25993896
643066,0.49626312
643067,0.3243083
643068,0.5799031
643069,0.21942084
643070,0.31530648
643071,0.17313987
643072,0.2907928
643073,0.6737846
643074,0.48386484
643075,0.28689963
643076,0.36001378
643077,0.4839842
643078,0.29975042
643079,0.34500346
643080,0.39096278
643081,0.37188098
643082,0.55876034
643083,0.15039375
643084,0.35751867
643085,0.151411
643086,0.09038302
643087,0.34893873
643088,0.28980362
643089,0.7994626
643090,0.47069278
643091,0.2996311
643092,0.2870272
643093,0.23475546
643094,0.27047214
643095,0.4524767
643096,0.47638428
643097,0.4646425
643098,0.7444033
643099,0.15012214
643100,0.78375435
643101,0.32287267
643102,0.45560014
643103,0.2565366
643104,0.3426882
643105,0.5628015
643106,0.36462605
643107,0.27269197
643108,0.1324749
643109,0.57059515
643110,0.37802395
643111,0.3491454
643112,0.36641586
643113,0.2876113
643114,0.26440355
643115,0.40962964
643116,0.31597608
643117,0.30560523
643118,0.36821565
643119,0.51496786
643120,0.41762647
643121,0.76633143
643122,0.5643286
643123,0.3281505
643124,0.3190088
643125,0.4934619
643126,0.34826434
643127,0.31860796
643128,0.13357776
643129,0.12601823
643130,0.25648493
643131,0.47100225
643132,0.4773487
643133,0.6441833
643134,0.0969314
643135,0.28634632
643136,0.31244907
643137,0.56545806
643138,0.5041072
643139,0.41943964
643140,0.21278949
643141,0.18394366
643142,0.3017768
643143,0.41182846
643144,0.31163466
643145,0.20605195
643146,0.40734214
643147,0.43345216
643148,0.39066586
643149,0.21714799
643150,0.5107276
643151,0.40920135
643152,0.4508508
643153,0.32900116
643154,0.68438125
643155,0.47057742
643156,0.36264953
643157,0.29674175
643158,0.5626673
643159,0.24050471
643160,0.23812604
643161,0.30900514
643162,0.5665446
643163,0.28943452
643164,0.1527761
643165,0.22487833
643166,0.41962063
643167,0.422013
643168,0.39581066
643169,0.1251967
643170,0.25289026
643171,0.3014204
643172,0.20807897
643173,0.2886677
643174,0.48017892
643175,0.360332
643176,0.39989325
643177,0.34780106
643178,0.03299046
643179,0.5395336
643180,0.5764367
643181,0.46997175
643182,0.17706099
643183,0.20550029
643184,0.17423062
643185,0.37966454
643186,0.3259818
643187,0.1630597
643188,0.3218131
643189,0.72527105
643190,0.17647053
643191,0.24070567
643192,0.54127026
643193,0.25025257
643194,0.09078254
643195,0.45478845
643196,0.37647232
643197,0.43709028
643198,0.22917864
643199,0.30722228
643200,0.21723425
643201,0.18007554
643202,0.18501155
643203,0.24899113
643204,0.18783346
643205,0.3061853
643206,0.5271787
643207,0.41996348
643208,0.54811287
643209,0.12807956
643210,0.37362555
643211,0.2623295
643212,0.6595953
643213,0.31504184
643214,0.22168636
643215,0.62220997
643216,0.31857353
643217,0.43874103
643218,0.45065603
643219,0.21578938
643220,0.32895577
643221,0.3405114
643222,0.5481984
643223,0.71013755
643224,0.30823004
643225,0.80817264
643226,0.5583317
643227,0.42453662
643228,0.54859656
643229,0.4462273
643230,0.4480762
643231,0.20853029
643232,0.2813798
643233,0.38942233
643234,0.2566583
643235,0.31516925
643236,0.50096285
643237,0.29269934
643238,0.32051414
643239,0.37617353
643240,0.40865716
643241,0.17305222
643242,0.3395042
643243,0.18379574
643244,0.2973487
643245,0.46442172
643246,0.41414124
643247,0.6704772
643248,0.18649338
643249,0.33601195
643250,0.3871151
643251,0.30827543
643252,0.74692464
643253,0.13300857
643254,0.44898728
643255,0.18980594
643256,0.091163084
643257,0.30958542
643258,0.29745364
643259,0.46658343
643260,0.33869097
643261,0.40282404
643262,0.11452566
643263,0.53766745
643264,0.1917054
643265,0.09403187
643266,0.31537032
643267,0.3036581
643268,0.33758515
643269,0.370418
643270,0.40579495
643271,0.29371458
643272,0.761324
643273,0.335082
643274,0.26794112
643275,0.32663685
643276,0.4523081
643277,0.33885872
643278,0.48975962
643279,0.47409752
643280,0.44281393
643281,0.3679319
643282,0.6074268
643283,0.64617467
643284,0.14090592
643285,0.64963305
643286,0.4630873
643287,0.36552775
643288,0.33557805
643289,0.43457428
643290,0.30292118
643291,0.38265345
643292,0.5070502
643293,0.81691116
643294,0.15539967
643295,0.21680808
643296,0.31271893
643297,0.59111387
643298,0.44857287
643299,0.46789882
643300,0.069245905
643301,0.22650495
643302,0.30687135
643303,0.5965018
643304,0.13002421
643305,0.15533157
643306,0.13005932
643307,0.37068263
643308,0.090259865
643309,0.13296066
643310,0.2908929
643311,0.12920108
643312,0.35035917
643313,0.44708493
643314,0.36048153
643315,0.548092
643316,0.33847964
643317,0.36236277
643318,0.47246003
643319,0.51247364
643320,0.3338294
643321,0.3550248
643322,0.15536702
643323,0.22424537
643324,0.31108567
643325,0.64699167
643326,0.1528242
643327,0.48883182
643328,0.25528276
643329,0.34235826
643330,0.32663867
643331,0.3294524
643332,0.49542132
643333,0.30768132
643334,0.44444698
643335,0.0900502
643336,0.4789699
643337,0.12809248
643338,0.26807982
643339,0.36477843
643340,0.41507897
643341,0.17619906
643342,0.051200908
643343,0.31671003
643344,0.48270968
643345,0.18538295
643346,0.1118318
643347,0.14878458
643348,0.40625343
643349,0.13287707
643350,0.39072746
643351,0.37560055
643352,0.11921354
643353,0.49883294
643354,0.5590598
643355,0.22099087
643356,0.316316
643357,0.34982973
643358,0.33328196
643359,0.18497197
643360,0.36080214
643361,0.39912006
643362,0.2335896
643363,0.45986742
643364,0.33475107
643365,0.6209532
643366,0.18545233
643367,0.17910138
643368,0.4195583
643369,0.4517491
643370,0.20987526
643371,0.15928195
643372,0.23720056
643373,0.32974103
643374,0.46664092
643375,0.30239323
643376,0.53435653
643377,0.19815491
643378,0.32727858
643379,0.28735626
643380,0.35756043
643381,0.32236663
643382,0.12713625
643383,0.35692596
643384,0.53798485
643385,0.35468784
643386,0.34505132
643387,0.57749766
643388,0.6654929
643389,0.11015091
643390,0.22285815
643391,0.33581224
643392,0.23262796
643393,0.2557217
643394,0.19526823
643395,0.41908714
643396,0.4049639
643397,0.5545918
643398,0.16010758
643399,0.39601523
643400,0.28725058
643401,0.3732177
643402,0.36127394
643403,0.46165848
643404,0.13686934
643405,0.34683186
643406,0.22582674
643407,0.1872719
643408,0.21857354
643409,0.47871846
643410,0.18423846
643411,0.12321058
643412,0.20808603
643413,0.22969633
643414,0.37541834
643415,0.20124006
643416,0.45288184
643417,0.24813391
643418,0.4339464
643419,0.31428698
643420,0.03822083
643421,0.5179298
643422,0.36963117
643423,0.20194878
643424,0.321451
643425,0.48471114
643426,0.31213215
643427,0.41732553
643428,0.25679517
643429,0.6668176
643430,0.13228026
643431,0.4627613
643432,0.123548076
643433,0.35208544
643434,0.361679
643435,0.12811105
643436,0.37246335
643437,0.18561868
643438,0.4559338
643439,0.37037155
643440,0.7344412
643441,0.5684417
643442,0.4118634
643443,0.14693488
643444,0.7332268
643445,0.3839567
643446,0.21571
643447,0.13036822
643448,0.23353808
643449,0.18268663
643450,0.33649507
643451,0.34535697
643452,0.30492336
643453,0.30614245
643454,0.38615265
643455,0.44713882
643456,0.640283
643457,0.3618257
643458,0.23704813
643459,0.28051823
643460,0.17549536
643461,0.1525274
643462,0.4514408
643463,0.6481745
643464,0.6135557
643465,0.47362757
643466,0.47454226
643467,0.52688813
643468,0.049580436
643469,0.54885006
643470,0.67231077
643471,0.09826759
643472,0.28431705
643473,0.20926267
643474,0.5642397
643475,0.3061936
643476,0.19552459
643477,0.16957738
643478,0.46121007
643479,0.0780189
643480,0.2500738
643481,0.3314868
643482,0.12965709
643483,0.4093804
643484,0.46826258
643485,0.3632912
643486,0.22019967
643487,0.5993659
643488,0.5194901
643489,0.29313415
643490,0.3134349
643491,0.24255636
643492,0.73314434
643493,0.5759699
643494,0.30290127
643495,0.22353666
643496,0.27659494
643497,0.5378941
643498,0.21881197
643499,0.3580247
643500,0.34722564
643501,0.5509796
643502,0.15956143
643503,0.34980613
643504,0.27976468
643505,0.11135907
643506,0.35066915
643507,0.16548656
643508,0.20677657
643509,0.46611273
643510,0.43897766
643511,0.30206504
643512,0.2587523
643513,0.2483478
643514,0.46315628
643515,0.12698257
643516,0.33025017
643517,0.5602411
643518,0.29496446
643519,0.11170214
643520,0.32174465
643521,0.4024711
643522,0.6579987
643523,0.4403726
643524,0.23422278
643525,0.41920695
643526,0.17997697
643527,0.36447048
643528,0.44837835
643529,0.28251407
643530,0.32759628
643531,0.37445462
643532,0.40963304
643533,0.22560525
643534,0.31744787
643535,0.39036793
643536,0.13672036
643537,0.22154026
643538,0.22950777
643539,0.31286824
643540,0.27143466
643541,0.75633687
643542,0.5774068
643543,0.64521474
643544,0.37416074
643545,0.17694324
643546,0.29945028
643547,0.38527
643548,0.13368012
643549,0.5063258
643550,0.55103064
643551,0.3822301
643552,0.2463627
643553,0.05041853
643554,0.35794058
643555,0.33881512
643556,0.41316488
643557,0.19327955
643558,0.4147919
643559,0.47062594
643560,0.126842
643561,0.62878746
643562,0.57623225
643563,0.31497487
643564,0.31643972
643565,0.30826917
643566,0.105451174
643567,0.037451357
643568,0.20610417
643569,0.056131948
643570,0.29733622
643571,0.22521554
643572,0.22601384
643573,0.28154823
643574,0.30836806
643575,0.3656498
643576,0.24144201
643577,0.22612368
643578,0.45276058
643579,0.33089456
643580,0.5837914
643581,0.24338967
643582,0.44272536
643583,0.38301656
643584,0.1825087
643585,0.46446607
643586,0.46905565
643587,0.36948097
643588,0.3645773
643589,0.12553643
643590,0.1986084
643591,0.4172128
643592,0.3510937
643593,0.40662438
643594,0.33888274
643595,0.377299
643596,0.25042123
643597,0.35617006
643598,0.48561823
643599,0.35949856
643600,0.22662003
643601,0.31107554
643602,0.34402627
643603,0.46939507
643604,0.08957464
643605,0.26101252
643606,0.31836826
643607,0.14179857
643608,0.73011446
643609,0.18231148
643610,0.6903864
643611,0.12790309
643612,0.5275713
643613,0.06559703
643614,0.4697387
643615,0.32691225
643616,0.5144088
643617,0.75965154
643618,0.4978685
643619,0.34572873
643620,0.18798916
643621,0.3458844
643622,0.18802184
643623,0.27795333
643624,0.10806696
643625,0.17907026
643626,0.37492633
643627,0.69506717
643628,0.36379886
643629,0.47825098
643630,0.4373567
643631,0.41943887
643632,0.46996993
643633,0.5344385
643634,0.49259356
643635,0.44263384
643636,0.13068753
643637,0.13977265
643638,0.48279363
643639,0.2194307
643640,0.2399781
643641,0.3533422
643642,0.3851845
643643,0.29572242
643644,0.33925626
643645,0.325325
643646,0.64659256
643647,0.371261
643648,0.32285243
643649,0.36027524
643650,0.6175337
643651,0.34019157
643652,0.18042369
643653,0.23917237
643654,0.47929445
643655,0.37274256
643656,0.1100224
643657,0.12376992
643658,0.36542454
643659,0.5030396
643660,0.27953056
643661,0.17173423
643662,0.36847878
643663,0.66750574
643664,0.15769003
643665,0.3647892
643666,0.48175168
643667,0.6703783
643668,0.4208249
643669,0.41202372
643670,0.32361287
643671,0.38187575
643672,0.39075267
643673,0.5535354
643674,0.44898883
643675,0.30027777
643676,0.42083156
643677,0.34552062
643678,0.42076212
643679,0.54994905
643680,0.07089701
643681,0.38842008
643682,0.45577535
643683,0.19962142
643684,0.36367944
643685,0.06363595
643686,0.4450376
643687,0.48677775
643688,0.2746235
643689,0.5192151
643690,0.30687574
643691,0.63548255
643692,0.23806673
643693,0.20601311
643694,0.39297217
643695,0.2007962
643696,0.1715057
643697,0.3363749
643698,0.47423497
643699,0.19744688
643700,0.28910616
643701,0.25003478
643702,0.7198269
643703,0.4392711
643704,0.44680363
643705,0.5472794
643706,0.30657426
643707,0.74908257
643708,0.7696514
643709,0.28044578
643710,0.5051039
643711,0.16955379
643712,0.19466959
643713,0.23712485
643714,0.31333372
643715,0.47470146
643716,0.2805336
643717,0.40640354
643718,0.18217681
643719,0.48047507
643720,0.0781767
643721,0.37825093
643722,0.13636601
643723,0.39134297
643724,0.3371779
643725,0.43710425
643726,0.38476896
643727,0.0766364
643728,0.1713731
643729,0.437013
643730,0.27093408
643731,0.1325183
643732,0.6765777
643733,0.31095135
643734,0.26738092
643735,0.31371695
643736,0.5988416
643737,0.20608911
643738,0.37587127
643739,0.7605775
643740,0.17093727
643741,0.39906296
643742,0.37228253
643743,0.42805433
643744,0.44698188
643745,0.1876557
643746,0.33232924
643747,0.5197674
643748,0.21986634
643749,0.16996227
643750,0.12842116
643751,0.3398579
643752,0.3685635
643753,0.4025202
643754,0.7460952
643755,0.50207114
643756,0.48805305
643757,0.17895295
643758,0.3549608
643759,0.55642205
643760,0.054369934
643761,0.14158903
643762,0.2046373
643763,0.31805542
643764,0.30040783
643765,0.30868512
643766,0.49824482
643767,0.60241073
643768,0.5316105
643769,0.17313102
643770,0.594768
643771,0.2733383
643772,0.4611613
643773,0.1624236
643774,0.5377882
643775,0.2899702
643776,0.1791033
643777,0.35691452
643778,0.35895926
643779,0.3058412
643780,0.25366703
643781,0.43156758
643782,0.66581863
643783,0.33046624
643784,0.1903646
643785,0.11406695
643786,0.18419842
643787,0.3411224
643788,0.22781625
643789,0.48474297
643790,0.53578585
643791,0.2640563
643792,0.26743472
643793,0.81239885
643794,0.49567944
643795,0.6198261
643796,0.5634774
643797,0.33887726
643798,0.37190852
643799,0.29264712
643800,0.4976544
643801,0.15039724
643802,0.22165518
643803,0.49540493
643804,0.80586755
643805,0.31353593
643806,0.28994232
643807,0.5314779
643808,0.19391209
643809,0.6265586
643810,0.19333507
643811,0.52813643
643812,0.58369243
643813,0.29161635
643814,0.5671736
643815,0.17507249
643816,0.6710533
643817,0.5668188
643818,0.12616535
643819,0.28885362
643820,0.42342854
643821,0.19874239
643822,0.36676306
643823,0.11098202
643824,0.2781063
643825,0.53303397
643826,0.30966708
643827,0.43360242
643828,0.24802689
643829,0.41833577
643830,0.3877126
643831,0.12643394
643832,0.45612636
643833,0.36228925
643834,0.29628375
643835,0.5221984
643836,0.13330413
643837,0.31560674
643838,0.23353179
643839,0.33936396
643840,0.12697387
643841,0.3560883
643842,0.32209116
643843,0.26352337
643844,0.34780458
643845,0.17480223
643846,0.6649067
643847,0.0526981
643848,0.26836163
